type,id,sample_time,pt1,pt2,temperature,hum,pressure,tvoc,eco2,rawh2,rawethanol,timestamp
2,817,743975,"{'pm10_standard': 26, 'pm25_standard': 38, 'pm100_standard': 40, 'particles_03um': 4644, 'particles_05um': 1341, 'particles_10um': 228, 'particles_25um': 13, 'particles_50um': 2, 'particles_100um': 0}","{'pm10_standard': 33, 'pm25_standard': 44, 'pm100_standard': 47, 'particles_03um': 8052, 'particles_05um': 1867, 'particles_10um': 169, 'particles_25um': 24, 'particles_50um': 4, 'particles_100um': 2}",27.63,35.19,401,10,400,12562,926,2025-03-26 20:02:31.941061
2,817,754042,"{'pm10_standard': 26, 'pm25_standard': 40, 'pm100_standard': 42, 'particles_03um': 4881, 'particles_05um': 1384, 'particles_10um': 236, 'particles_25um': 15, 'particles_50um': 3, 'particles_100um': 1}","{'pm10_standard': 27, 'pm25_standard': 42, 'pm100_standard': 48, 'particles_03um': 6222, 'particles_05um': 1527, 'particles_10um': 195, 'particles_25um': 46, 'particles_50um': 8, 'particles_100um': 8}",27.61,35.22,401,1,400,12553,926,2025-03-26 20:02:42.011954
2,817,764132,"{'pm10_standard': 26, 'pm25_standard': 42, 'pm100_standard': 43, 'particles_03um': 4851, 'particles_05um': 1380, 'particles_10um': 261, 'particles_25um': 20, 'particles_50um': 1, 'particles_100um': 1}","{'pm10_standard': 47, 'pm25_standard': 58, 'pm100_standard': 61, 'particles_03um': 11469, 'particles_05um': 2640, 'particles_10um': 188, 'particles_25um': 28, 'particles_50um': 4, 'particles_100um': 2}",27.61,35.23,401,4,400,12554,926,2025-03-26 20:02:52.098944
2,817,774135,"{'pm10_standard': 26, 'pm25_standard': 41, 'pm100_standard': 41, 'particles_03um': 4668, 'particles_05um': 1341, 'particles_10um': 239, 'particles_25um': 19, 'particles_50um': 0, 'particles_100um': 0}","{'pm10_standard': 36, 'pm25_standard': 48, 'pm100_standard': 50, 'particles_03um': 8103, 'particles_05um': 1919, 'particles_10um': 193, 'particles_25um': 30, 'particles_50um': 2, 'particles_100um': 0}",27.58,35.23,401,4,400,12554,926,2025-03-26 20:03:02.088298
2,817,784191,"{'pm10_standard': 28, 'pm25_standard': 41, 'pm100_standard': 45, 'particles_03um': 4923, 'particles_05um': 1431, 'particles_10um': 247, 'particles_25um': 22, 'particles_50um': 3, 'particles_100um': 3}","{'pm10_standard': 31, 'pm25_standard': 41, 'pm100_standard': 46, 'particles_03um': 7041, 'particles_05um': 1704, 'particles_10um': 166, 'particles_25um': 26, 'particles_50um': 8, 'particles_100um': 0}",27.58,35.24,401,7,400,12544,926,2025-03-26 20:03:12.131297
2,817,794203,"{'pm10_standard': 29, 'pm25_standard': 42, 'pm100_standard': 46, 'particles_03um': 5127, 'particles_05um': 1473, 'particles_10um': 251, 'particles_25um': 20, 'particles_50um': 4, 'particles_100um': 3}","{'pm10_standard': 32, 'pm25_standard': 43, 'pm100_standard': 49, 'particles_03um': 6909, 'particles_05um': 1728, 'particles_10um': 182, 'particles_25um': 26, 'particles_50um': 10, 'particles_100um': 2}",27.57,35.27,400,12,407,12536,926,2025-03-26 20:03:22.142402
2,817,804313,"{'pm10_standard': 28, 'pm25_standard': 40, 'pm100_standard': 45, 'particles_03um': 5028, 'particles_05um': 1451, 'particles_10um': 243, 'particles_25um': 19, 'particles_50um': 4, 'particles_100um': 3}","{'pm10_standard': 29, 'pm25_standard': 40, 'pm100_standard': 42, 'particles_03um': 5862, 'particles_05um': 1489, 'particles_10um': 188, 'particles_25um': 28, 'particles_50um': 2, 'particles_100um': 0}",27.57,35.26,401,9,400,12543,927,2025-03-26 20:03:32.239972
2,817,814410,"{'pm10_standard': 26, 'pm25_standard': 36, 'pm100_standard': 37, 'particles_03um': 4551, 'particles_05um': 1322, 'particles_10um': 202, 'particles_25um': 10, 'particles_50um': 1, 'particles_100um': 0}","{'pm10_standard': 40, 'pm25_standard': 49, 'pm100_standard': 52, 'particles_03um': 9291, 'particles_05um': 2174, 'particles_10um': 175, 'particles_25um': 20, 'particles_50um': 4, 'particles_100um': 0}",27.58,35.26,401,2,400,12546,927,2025-03-26 20:03:42.329481
2,817,824441,"{'pm10_standard': 24, 'pm25_standard': 39, 'pm100_standard': 40, 'particles_03um': 4548, 'particles_05um': 1301, 'particles_10um': 272, 'particles_25um': 12, 'particles_50um': 1, 'particles_100um': 0}","{'pm10_standard': 33, 'pm25_standard': 51, 'pm100_standard': 55, 'particles_03um': 7713, 'particles_05um': 1894, 'particles_10um': 208, 'particles_25um': 47, 'particles_50um': 6, 'particles_100um': 0}",27.6,35.26,401,4,400,12546,927,2025-03-26 20:03:52.357345
2,817,834496,"{'pm10_standard': 24, 'pm25_standard': 39, 'pm100_standard': 40, 'particles_03um': 4311, 'particles_05um': 1267, 'particles_10um': 245, 'particles_25um': 20, 'particles_50um': 1, 'particles_100um': 0}","{'pm10_standard': 44, 'pm25_standard': 59, 'pm100_standard': 60, 'particles_03um': 10491, 'particles_05um': 2481, 'particles_10um': 190, 'particles_25um': 30, 'particles_50um': 0, 'particles_100um': 0}",27.55,35.25,401,6,400,12539,927,2025-03-26 20:04:02.401038
2,817,844573,"{'pm10_standard': 25, 'pm25_standard': 38, 'pm100_standard': 39, 'particles_03um': 4638, 'particles_05um': 1328, 'particles_10um': 246, 'particles_25um': 10, 'particles_50um': 2, 'particles_100um': 0}","{'pm10_standard': 35, 'pm25_standard': 52, 'pm100_standard': 60, 'particles_03um': 8388, 'particles_05um': 2005, 'particles_10um': 218, 'particles_25um': 42, 'particles_50um': 10, 'particles_100um': 6}",27.55,35.26,401,7,400,12543,927,2025-03-26 20:04:12.474463
2,817,854643,"{'pm10_standard': 27, 'pm25_standard': 39, 'pm100_standard': 40, 'particles_03um': 4695, 'particles_05um': 1379, 'particles_10um': 256, 'particles_25um': 9, 'particles_50um': 0, 'particles_100um': 0}","{'pm10_standard': 43, 'pm25_standard': 54, 'pm100_standard': 56, 'particles_03um': 9846, 'particles_05um': 2344, 'particles_10um': 188, 'particles_25um': 24, 'particles_50um': 2, 'particles_100um': 0}",27.56,35.26,401,4,400,12551,927,2025-03-26 20:04:22.529491
2,817,864682,"{'pm10_standard': 30, 'pm25_standard': 43, 'pm100_standard': 44, 'particles_03um': 5004, 'particles_05um': 1468, 'particles_10um': 263, 'particles_25um': 14, 'particles_50um': 1, 'particles_100um': 0}","{'pm10_standard': 35, 'pm25_standard': 48, 'pm100_standard': 50, 'particles_03um': 7962, 'particles_05um': 1970, 'particles_10um': 180, 'particles_25um': 28, 'particles_50um': 2, 'particles_100um': 0}",27.54,35.26,401,5,400,12542,926,2025-03-26 20:04:32.560412
2,817,874715,"{'pm10_standard': 26, 'pm25_standard': 42, 'pm100_standard': 45, 'particles_03um': 4890, 'particles_05um': 1404, 'particles_10um': 241, 'particles_25um': 25, 'particles_50um': 3, 'particles_100um': 0}","{'pm10_standard': 37, 'pm25_standard': 50, 'pm100_standard': 55, 'particles_03um': 8091, 'particles_05um': 2044, 'particles_10um': 191, 'particles_25um': 28, 'particles_50um': 6, 'particles_100um': 4}",27.53,35.29,400,4,400,12536,926,2025-03-26 20:04:42.584544
2,817,914861,"{'pm10_standard': 28, 'pm25_standard': 37, 'pm100_standard': 39, 'particles_03um': 4686, 'particles_05um': 1384, 'particles_10um': 201, 'particles_25um': 13, 'particles_50um': 3, 'particles_100um': 1}","{'pm10_standard': 41, 'pm25_standard': 54, 'pm100_standard': 56, 'particles_03um': 9510, 'particles_05um': 2339, 'particles_10um': 186, 'particles_25um': 24, 'particles_50um': 2, 'particles_100um': 0}",27.53,35.29,401,8,401,12536,927,2025-03-26 20:05:22.718669
2,817,924900,"{'pm10_standard': 28, 'pm25_standard': 39, 'pm100_standard': 41, 'particles_03um': 4998, 'particles_05um': 1453, 'particles_10um': 209, 'particles_25um': 18, 'particles_50um': 3, 'particles_100um': 1}","{'pm10_standard': 46, 'pm25_standard': 59, 'pm100_standard': 61, 'particles_03um': 11058, 'particles_05um': 2616, 'particles_10um': 196, 'particles_25um': 30, 'particles_50um': 2, 'particles_100um': 0}",27.53,35.29,401,4,400,12545,927,2025-03-26 20:05:32.754579
2,817,934930,"{'pm10_standard': 24, 'pm25_standard': 38, 'pm100_standard': 39, 'particles_03um': 4665, 'particles_05um': 1313, 'particles_10um': 263, 'particles_25um': 6, 'particles_50um': 3, 'particles_100um': 0}","{'pm10_standard': 52, 'pm25_standard': 64, 'pm100_standard': 65, 'particles_03um': 12423, 'particles_05um': 2920, 'particles_10um': 193, 'particles_25um': 26, 'particles_50um': 2, 'particles_100um': 0}",27.49,35.32,400,4,401,12539,926,2025-03-26 20:05:42.774500
2,817,944972,"{'pm10_standard': 26, 'pm25_standard': 42, 'pm100_standard': 46, 'particles_03um': 4785, 'particles_05um': 1373, 'particles_10um': 281, 'particles_25um': 19, 'particles_50um': 7, 'particles_100um': 0}","{'pm10_standard': 49, 'pm25_standard': 62, 'pm100_standard': 64, 'particles_03um': 11559, 'particles_05um': 2769, 'particles_10um': 198, 'particles_25um': 32, 'particles_50um': 4, 'particles_100um': 0}",27.46,35.33,401,9,400,12536,926,2025-03-26 20:05:52.801246
2,817,965075,"{'pm10_standard': 27, 'pm25_standard': 39, 'pm100_standard': 40, 'particles_03um': 4908, 'particles_05um': 1399, 'particles_10um': 240, 'particles_25um': 6, 'particles_50um': 2, 'particles_100um': 1}","{'pm10_standard': 41, 'pm25_standard': 49, 'pm100_standard': 55, 'particles_03um': 9834, 'particles_05um': 2308, 'particles_10um': 168, 'particles_25um': 18, 'particles_50um': 8, 'particles_100um': 4}",27.52,35.36,400,8,400,12544,927,2025-03-26 20:06:12.887933
2,817,975163,"{'pm10_standard': 28, 'pm25_standard': 40, 'pm100_standard': 40, 'particles_03um': 5004, 'particles_05um': 1415, 'particles_10um': 232, 'particles_25um': 10, 'particles_50um': 1, 'particles_100um': 0}","{'pm10_standard': 40, 'pm25_standard': 48, 'pm100_standard': 49, 'particles_03um': 9465, 'particles_05um': 2254, 'particles_10um': 142, 'particles_25um': 12, 'particles_50um': 2, 'particles_100um': 0}",27.5,35.33,401,2,400,12541,926,2025-03-26 20:06:22.977031
2,817,985168,"{'pm10_standard': 28, 'pm25_standard': 42, 'pm100_standard': 46, 'particles_03um': 5223, 'particles_05um': 1472, 'particles_10um': 240, 'particles_25um': 18, 'particles_50um': 6, 'particles_100um': 1}","{'pm10_standard': 35, 'pm25_standard': 49, 'pm100_standard': 54, 'particles_03um': 8208, 'particles_05um': 1941, 'particles_10um': 191, 'particles_25um': 36, 'particles_50um': 8, 'particles_100um': 0}",27.51,35.33,401,4,400,12544,926,2025-03-26 20:06:32.971735
2,817,995185,"{'pm10_standard': 28, 'pm25_standard': 42, 'pm100_standard': 45, 'particles_03um': 5166, 'particles_05um': 1479, 'particles_10um': 253, 'particles_25um': 20, 'particles_50um': 3, 'particles_100um': 2}","{'pm10_standard': 37, 'pm25_standard': 50, 'pm100_standard': 53, 'particles_03um': 8769, 'particles_05um': 2035, 'particles_10um': 208, 'particles_25um': 30, 'particles_50um': 4, 'particles_100um': 2}",27.52,35.31,401,7,402,12530,926,2025-03-26 20:06:42.976357
2,817,1005208,"{'pm10_standard': 26, 'pm25_standard': 39, 'pm100_standard': 42, 'particles_03um': 4692, 'particles_05um': 1354, 'particles_10um': 220, 'particles_25um': 16, 'particles_50um': 3, 'particles_100um': 3}","{'pm10_standard': 37, 'pm25_standard': 49, 'pm100_standard': 50, 'particles_03um': 8406, 'particles_05um': 2057, 'particles_10um': 187, 'particles_25um': 28, 'particles_50um': 0, 'particles_100um': 0}",27.53,35.32,401,11,403,12532,926,2025-03-26 20:06:53.013268
